file_name,file_path,sentence,MFCC_length,mel_spectro_length,raw_length,speaker
SI1371.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRCW0/SI1371.WAV,SI1371,247,247,49255,MRCW0
SI2063.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSMS0/SI2063.WAV,SI2063,198,198,39424,MSMS0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKKH0/SA2.WAV,SA2,226,226,45056,FKKH0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MARW0/SA1.WAV,SA1,286,286,57140,MARW0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTLB0/SA1.WAV,SA1,284,284,56730,MTLB0
SX250.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTXS0/SX250.WAV,SX250,265,265,52839,MTXS0
SX162.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FCMG0/SX162.WAV,SX162,273,273,54477,FCMG0
SX149.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSAH1/SX149.WAV,SX149,253,253,50484,MSAH1
SX401.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJPM1/SX401.WAV,SX401,236,236,47002,MJPM1
SX27.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSGF0/SX27.WAV,SX27,165,165,32973,FSGF0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRDS0/SA1.WAV,SA1,239,239,47616,MRDS0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MGSL0/SA1.WAV,SA1,256,256,51098,MGSL0
SX231.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMDM0/SX231.WAV,SX231,130,130,25908,MMDM0
SI978.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKFB0/SI978.WAV,SI978,285,285,56935,FKFB0
SI2165.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJDC0/SI2165.WAV,SI2165,148,148,29492,MJDC0
SX305.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSJK1/SX305.WAV,SX305,199,199,39629,FSJK1
SX430.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRLJ0/SX430.WAV,SX430,275,275,54989,MRLJ0
SI2006.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSAS0/SI2006.WAV,SI2006,290,290,57959,MSAS0
SX411.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTDB0/SX411.WAV,SX411,256,256,51098,MTDB0
SX316.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMAG0/SX316.WAV,SX316,247,247,49255,MMAG0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDJM0/SA2.WAV,SA2,205,205,40858,MDJM0
SX411.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRMB0/SX411.WAV,SX411,231,231,46183,MRMB0
SX243.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDPK0/SX243.WAV,SX243,217,217,43213,MDPK0
SX39.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MAFM0/SX39.WAV,SX39,191,191,38196,MAFM0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FBMH0/SA1.WAV,SA1,255,255,50996,FBMH0
SX236.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FPJF0/SX236.WAV,SX236,196,196,39015,FPJF0
SX56.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKAM0/SX56.WAV,SX56,228,228,45568,MKAM0
SX328.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FDFB0/SX328.WAV,SX328,221,221,44135,FDFB0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJSP0/SA1.WAV,SA1,286,286,57140,FJSP0
SI1929.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDLR1/SI1929.WAV,SI1929,231,231,46183,MDLR1
SX105.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MFXV0/SX105.WAV,SX105,181,181,36148,MFXV0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKDE0/SA1.WAV,SA1,269,269,53760,FKDE0
SI2307.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJEN0/SI2307.WAV,SI2307,282,282,56320,FJEN0
SI1783.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FPMY0/SI1783.WAV,SI1783,202,202,40346,FPMY0
SI2065.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDLC1/SI2065.WAV,SI2065,320,320,63898,MDLC1
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDLC1/SA2.WAV,SA2,188,188,37479,MDLC1
SI662.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCDC0/SI662.WAV,SI662,210,210,41882,MCDC0
SX211.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRMH0/SX211.WAV,SX211,201,201,40141,MRMH0
SX164.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCDR0/SX164.WAV,SX164,307,307,61338,MCDR0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMVP0/SA2.WAV,SA2,262,262,52327,MMVP0
SX440.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJDM0/SX440.WAV,SX440,310,310,61952,MJDM0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MPGR0/SA1.WAV,SA1,240,240,47924,MPGR0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MBCG0/SA2.WAV,SA2,208,208,41575,MBCG0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSPM0/SA2.WAV,SA2,209,209,41677,FSPM0
SI2022.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FAEM0/SI2022.WAV,SI2022,181,181,36045,FAEM0
SI1401.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTDB0/SI1401.WAV,SI1401,352,352,70349,MTDB0
SX41.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCRE0/SX41.WAV,SX41,279,279,55706,MCRE0
SX89.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MBML0/SX89.WAV,SX89,208,208,41472,MBML0
SX83.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMDS0/SX83.WAV,SX83,185,185,36967,MMDS0
SX268.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MADD0/SX268.WAV,SX268,264,264,52634,MADD0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCDC0/SA1.WAV,SA1,271,271,54170,MCDC0
SX213.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTKP0/SX213.WAV,SX213,211,211,42087,MTKP0
SX179.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDHL0/SX179.WAV,SX179,244,244,48640,MDHL0
SI1603.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRWA0/SI1603.WAV,SI1603,193,193,38400,MRWA0
SI1191.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJPG0/SI1191.WAV,SI1191,194,194,38605,MJPG0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLTM0/SA1.WAV,SA1,297,297,59392,FLTM0
SX255.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MFRM0/SX255.WAV,SX255,205,205,40858,MFRM0
SX447.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMLM0/SX447.WAV,SX447,173,173,34509,MMLM0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRJB1/SA2.WAV,SA2,244,244,48640,MRJB1
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRRE0/SA2.WAV,SA2,246,246,49050,MRRE0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FGMB0/SA2.WAV,SA2,254,254,50791,FGMB0
SX148.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MHRM0/SX148.WAV,SX148,218,218,43520,MHRM0
SX337.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJEE0/SX337.WAV,SX337,253,253,50586,MJEE0
SI467.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MPRK0/SI467.WAV,SI467,338,338,67584,MPRK0
SX78.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKFB0/SX78.WAV,SX78,198,198,39527,FKFB0
SI1708.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLJA0/SI1708.WAV,SI1708,123,123,24474,FLJA0
SX366.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FEXM0/SX366.WAV,SX366,357,357,71373,FEXM0
SX351.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLJG0/SX351.WAV,SX351,384,384,76698,FLJG0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDMA0/SA1.WAV,SA1,288,288,57447,MDMA0
SX89.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDHL0/SX89.WAV,SX89,215,215,42906,MDHL0
SX452.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MAKR0/SX452.WAV,SX452,212,212,42292,MAKR0
SI812.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCEW0/SI812.WAV,SI812,421,421,84173,MCEW0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MBML0/SA2.WAV,SA2,244,244,48743,MBML0
SX130.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJDE0/SX130.WAV,SX130,265,265,52941,MJDE0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FTAJ0/SA2.WAV,SA2,183,183,36557,FTAJ0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSMS0/SA1.WAV,SA1,261,261,52020,MSMS0
SX235.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCEF0/SX235.WAV,SX235,213,213,42599,MCEF0
SX165.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJWB1/SX165.WAV,SX165,230,230,45876,FJWB1
SI2309.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSAH1/SI2309.WAV,SI2309,199,199,39732,MSAH1
SI1236.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJRA0/SI1236.WAV,SI1236,227,227,45261,MJRA0
SX242.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJSK0/SX242.WAV,SX242,232,232,46388,FJSK0
SI1336.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMAR0/SI1336.WAV,SI1336,293,293,58471,MMAR0
SX425.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FGMB0/SX425.WAV,SX425,189,189,37684,FGMB0
SI1586.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FBCH0/SI1586.WAV,SI1586,303,303,60416,FBCH0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDAS0/SA2.WAV,SA2,187,187,37274,MDAS0
SX450.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MCTM0/SX450.WAV,SX450,260,260,51815,MCTM0
SI546.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MGSH0/SI546.WAV,SI546,335,335,66970,MGSH0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJWG0/SA2.WAV,SA2,259,259,51610,MJWG0
SX416.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FDAW0/SX416.WAV,SX416,209,209,41780,FDAW0
SI1356.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRGS0/SI1356.WAV,SI1356,377,377,75367,MRGS0
SX40.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSAK0/SX40.WAV,SX40,231,231,46080,FSAK0
SX395.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDWH0/SX395.WAV,SX395,321,321,64103,MDWH0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FEEH0/SA1.WAV,SA1,272,272,54375,FEEH0
SX322.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MFER0/SX322.WAV,SX322,171,171,34100,MFER0
SI2049.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDDC0/SI2049.WAV,SI2049,114,114,22631,MDDC0
SX198.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MARC0/SX198.WAV,SX198,175,175,34816,MARC0
SX440.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLKM0/SX440.WAV,SX440,345,345,68916,FLKM0
SX431.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMBS0/SX431.WAV,SX431,285,285,56832,MMBS0
SX387.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSGF0/SX387.WAV,SX387,229,229,45773,FSGF0
SI2277.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MHJB0/SI2277.WAV,SI2277,320,320,63898,MHJB0
SX257.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MBJV0/SX257.WAV,SX257,137,137,27239,MBJV0
SX41.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJXM0/SX41.WAV,SX41,400,400,79975,FJXM0
SI969.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MREH1/SI969.WAV,SI969,424,424,84685,MREH1
SX146.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FPJF0/SX146.WAV,SX146,186,186,37069,FPJF0
SI1598.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKLN0/SI1598.WAV,SI1598,273,273,54580,MKLN0
SI2238.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKFB0/SI2238.WAV,SI2238,177,177,35226,FKFB0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJAE0/SA2.WAV,SA2,235,235,46900,MJAE0
SX41.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJDA0/SX41.WAV,SX41,247,247,49255,MJDA0
SX273.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MILB0/SX273.WAV,SX273,173,173,34407,MILB0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRFK0/SA2.WAV,SA2,202,202,40244,MRFK0
SI693.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSAG0/SI693.WAV,SI693,232,232,46388,FSAG0
SI1845.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJRP0/SI1845.WAV,SI1845,337,337,67380,MJRP0
SI1524.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJAE0/SI1524.WAV,SI1524,260,260,51917,MJAE0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FTBW0/SA1.WAV,SA1,271,271,54170,FTBW0
SI2276.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MAKB0/SI2276.WAV,SI2276,411,411,82023,MAKB0
SX111.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MBEF0/SX111.WAV,SX111,169,169,33792,MBEF0
SX80.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJDM0/SX80.WAV,SX80,190,190,37888,MJDM0
SX80.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FMBG0/SX80.WAV,SX80,169,169,33792,FMBG0
SX198.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJPM0/SX198.WAV,SX198,276,276,55194,MJPM0
SX257.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FRJB0/SX257.WAV,SX257,159,159,31642,FRJB0
SI1016.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MAKB0/SI1016.WAV,SI1016,485,485,96871,MAKB0
SX179.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDPS0/SX179.WAV,SX179,234,234,46695,MDPS0
SX129.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MAFM0/SX129.WAV,SX129,223,223,44442,MAFM0
SX257.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTER0/SX257.WAV,SX257,195,195,38912,MTER0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDBP0/SA2.WAV,SA2,227,227,45364,MDBP0
SX41.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSRH0/SX41.WAV,SX41,292,292,58266,FSRH0
SX202.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MGAF0/SX202.WAV,SX202,112,112,22221,MGAF0
SX440.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLTM0/SX440.WAV,SX440,327,327,65229,FLTM0
SI603.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDLR0/SI603.WAV,SI603,189,189,37786,MDLR0
SI965.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRDM0/SI965.WAV,SI965,220,220,43930,MRDM0
SX336.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMXS0/SX336.WAV,SX336,319,319,63796,MMXS0
SI1007.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSDB0/SI1007.WAV,SI1007,304,304,60621,MSDB0
SX121.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJKR0/SX121.WAV,SX121,267,267,53248,MJKR0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDRD0/SA1.WAV,SA1,291,291,58164,MDRD0
SX87.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MMLM0/SX87.WAV,SX87,187,187,37376,MMLM0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSKP0/SA1.WAV,SA1,238,238,47412,FSKP0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MREM0/SA2.WAV,SA2,210,210,41882,MREM0
SX315.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJRH0/SX315.WAV,SX315,238,238,47514,MJRH0
SX415.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MWAR0/SX415.WAV,SX415,195,195,38810,MWAR0
SX251.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSPM0/SX251.WAV,SX251,365,365,72807,FSPM0
SX248.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FETB0/SX248.WAV,SX248,211,211,42189,FETB0
SX149.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJJB0/SX149.WAV,SX149,298,298,59495,MJJB0
SI2200.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSJG0/SI2200.WAV,SI2200,267,267,53351,FSJG0
SX339.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKLR0/SX339.WAV,SX339,207,207,41370,MKLR0
SI1719.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSRH0/SI1719.WAV,SI1719,117,117,23245,FSRH0
SX390.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRJB1/SX390.WAV,SX390,291,291,58061,MRJB1
SX175.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKLC0/SX175.WAV,SX175,402,402,80282,FKLC0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MPSW0/SA2.WAV,SA2,182,182,36352,MPSW0
SI1763.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FJSP0/SI1763.WAV,SI1763,99,99,19764,FJSP0
SI752.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDRD0/SI752.WAV,SI752,447,447,89293,MDRD0
SX336.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLMC0/SX336.WAV,SX336,321,321,64000,FLMC0
SX91.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTQC0/SX91.WAV,SX91,282,282,56320,MTQC0
SI2001.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRCW0/SI2001.WAV,SI2001,247,247,49357,MRCW0
SX128.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTMT0/SX128.WAV,SX128,187,187,37376,MTMT0
SI2070.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSEM1/SI2070.WAV,SI2070,438,438,87450,MSEM1
SX428.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FBLV0/SX428.WAV,SX428,272,272,54375,FBLV0
SI1087.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MGXP0/SI1087.WAV,SI1087,366,366,73012,MGXP0
SX46.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MGAK0/SX46.WAV,SX46,172,172,34202,MGAK0
SI1568.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSVS0/SI1568.WAV,SI1568,209,209,41677,MSVS0
SI2148.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJAC0/SI2148.WAV,SI2148,133,133,26522,MJAC0
SX344.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRRE0/SX344.WAV,SX344,210,210,41984,MRRE0
SI1216.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MSFH0/SI1216.WAV,SI1216,267,267,53351,MSFH0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKLN0/SA2.WAV,SA2,210,210,41882,MKLN0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MWAD0/SA2.WAV,SA2,246,246,49050,MWAD0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJBG0/SA2.WAV,SA2,250,250,49972,MJBG0
SI760.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MTJU0/SI760.WAV,SI760,253,253,50586,MTJU0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FVKB0/SA2.WAV,SA2,216,216,43008,FVKB0
SX207.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJEB1/SX207.WAV,SX207,186,186,37069,MJEB1
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MRSP0/SA2.WAV,SA2,217,217,43213,MRSP0
SX307.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKDW0/SX307.WAV,SX307,152,152,30208,FKDW0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSMM0/SA1.WAV,SA1,265,265,52839,FSMM0
SI622.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FEAR0/SI622.WAV,SI622,249,249,49664,FEAR0
SX88.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MADD0/SX88.WAV,SX88,265,265,52839,MADD0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MAKB0/SA1.WAV,SA1,264,264,52736,MAKB0
SX152.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MKDB0/SX152.WAV,SX152,236,236,47002,MKDB0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MHMG0/SA1.WAV,SA1,260,260,51917,MHMG0
SX349.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MFWK0/SX349.WAV,SX349,340,340,67892,MFWK0
SX376.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MARW0/SX376.WAV,SX376,236,236,47002,MARW0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MJLB0/SA2.WAV,SA2,198,198,39424,MJLB0
SX267.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FKLH0/SX267.WAV,SX267,273,273,54477,FKLH0
SA1.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MDBP0/SA1.WAV,SA1,253,253,50484,MDBP0
SI1622.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/MWCH0/SI1622.WAV,SI1622,243,243,48436,MWCH0
SI657.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FLOD0/SI657.WAV,SI657,238,238,47412,FLOD0
SA2.WAV,/workspace/data_pa/TIMIT/AUDIO_FILES/ORIGINAL/train/FSGF0/SA2.WAV,SA2,228,228,45466,FSGF0
